estimate,pvalue,gene_symbol,ensembl_id,inchikey,smiles,pubchem,chembl_id,compound_name,tissue
-0.306118207887571,5.2311607522e-06,GDAP1,ENSG00000104381,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
0.283648460424446,3.2753664169e-06,GDAP1,ENSG00000104381,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
-0.385453525835936,3.45280547e-06,GDAP1,ENSG00000104381,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
0.274151337497486,2.35637866e-08,GDAP1,ENSG00000104381,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311,CHEMBL98,Vorinostat,Lung
0.429086299915628,4.7773268483e-06,STMN2,ENSG00000104435,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
-0.421336203471498,2.35637866e-08,STMN2,ENSG00000104435,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.563106213135269,8.2411695e-09,TRPS1,ENSG00000104447,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Breast
-0.42035065364754,2.35637866e-08,NCALD,ENSG00000104490,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
-0.239170627769498,0.0200734414489014,TSTA3,ENSG00000104522,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311,CHEMBL98,Vorinostat,Lung
0.367145099249649,2.35637872e-08,EEF1D,ENSG00000104529,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
-0.329582026133225,2.35637866e-08,EEF1D,ENSG00000104529,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
0.294016392760375,0.0018860453635653,EEF1D,ENSG00000104529,AHJRHEGDXFFMBM-UHFFFAOYSA-N,"CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O, CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O",5330286,CHEMBL189963,Palbociclib,Lung
0.353983862728372,2.827654461e-07,EEF1D,ENSG00000104529,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.51647603469739,2.35637866e-08,SQLE,ENSG00000104549,SCJHEFQWKWHQTO-GFCCVEGCSA-N,CC(C1=C(C=C(C=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,54613769,,Crizotinib,Lymphoid
-0.624879934371297,2.35637866e-08,SQLE,ENSG00000104549,QQWUGDVOUVUTOY-UHFFFAOYSA-N,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,16038120,CHEMBL509032,Nvp-tae 684,Lymphoid
-0.377347311436999,2.35637866e-08,SH2D4A,ENSG00000104611,KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,6914657,CHEMBL566757,Daporinad,Lung
-0.321777506428897,2.35637866e-08,SH2D4A,ENSG00000104611,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
0.417299493033298,2.35637866e-08,SH2D4A,ENSG00000104611,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,9826528,CHEMBL507361,PD-0325901,Lung
-0.356339868161012,2.35637866e-08,SH2D4A,ENSG00000104611,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,6918837,CHEMBL483254,Panobinostat,Lung
0.436220503480614,7.84212887e-08,SH2D4A,ENSG00000104611,CYOHGALHFOKKQC-UHFFFAOYSA-N,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,10127622,CHEMBL1614701,Selumetinib,Lung
0.491916447525268,2.35637866e-08,SH2D4A,ENSG00000104611,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.352314702771929,2.35637866e-08,SH2D4A,ENSG00000104611,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311,CHEMBL98,Vorinostat,Lung
0.47014203088402,2.35637866e-08,MTMR9,ENSG00000104643,KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,6914657,CHEMBL566757,Daporinad,Lung
-0.402593644442787,2.35637872e-08,GSR,ENSG00000104687,QQWUGDVOUVUTOY-UHFFFAOYSA-N,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,16038120,CHEMBL509032,Nvp-tae 684,Lymphoid
0.160801967713715,0.0012163626938121,UBXN8,ENSG00000104691,,COc1ccc(cc1)C(=O)CC1(O)C(=O)Nc2c1c(Cl)ccc2Cl,,,YK 4-279,Lung
-0.331730285797303,2.35637866e-08,ASAH1,ENSG00000104763,KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,6914657,CHEMBL566757,Daporinad,Lung
-0.394405344581287,2.35637866e-08,KCNN4,ENSG00000104783,KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,6914657,CHEMBL566757,Daporinad,Lung
0.472580956920522,2.35637866e-08,KCNN4,ENSG00000104783,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
-0.409041132665291,2.35637866e-08,KCNN4,ENSG00000104783,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,6918837,CHEMBL483254,Panobinostat,Lung
0.39962864762942,2.35637866e-08,KCNN4,ENSG00000104783,OUKYUETWWIPKQR-UHFFFAOYSA-N,CN1CCN(CC1)CCOC2=CC(=C3C(=C2)N=CN=C3NC4=C(C=CC5=C4OCO5)Cl)OC6CCOCC6,10302451,CHEMBL217092,Saracatinib,Lung
-0.31358001433364,4.241481691e-07,KCNN4,ENSG00000104783,DGHHQBMTXTWTJV-BQAIUKQQSA-N,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)[NH+]=C5C=CC(=C(C5=C4)CN(C)C)O)O.[Cl-],11972519,CHEMBL1607,Topotecan,Lung
0.545346161170376,2.35637866e-08,KCNN4,ENSG00000104783,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.389893167335472,2.35637866e-08,KCNN4,ENSG00000104783,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311,CHEMBL98,Vorinostat,Lung
-0.464267867797689,2.35637866e-08,MAP4K1,ENSG00000104814,SCJHEFQWKWHQTO-GFCCVEGCSA-N,CC(C1=C(C=C(C=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,54613769,,Crizotinib,Lymphoid
-0.560317118070126,2.35637866e-08,MAP4K1,ENSG00000104814,QQWUGDVOUVUTOY-UHFFFAOYSA-N,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,16038120,CHEMBL509032,Nvp-tae 684,Lymphoid
0.360799663609402,2.35637866e-08,MAP4K1,ENSG00000104814,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,6918837,CHEMBL483254,Panobinostat,Lung
0.419985273689224,2.35637866e-08,RELB,ENSG00000104856,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
0.36115230937949,2.35637872e-08,RELB,ENSG00000104856,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.403473644286516,4.71275743e-08,LIN7B,ENSG00000104863,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.279754775416611,2.120740845e-07,PPP1R13L,ENSG00000104881,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
0.242793156510766,2.7145482822e-05,ERCC2,ENSG00000104884,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
0.276508261594515,5.655308921e-07,PLEKHJ1,ENSG00000104886,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
-0.30421097836207,0.0027160108829676,PLEKHJ1,ENSG00000104886,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,9826528,CHEMBL507361,PD-0325901,Lung
-0.408896853313419,2.35637866e-08,PLEKHJ1,ENSG00000104886,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
0.253635383196784,4.71275743e-08,PLEKHJ1,ENSG00000104886,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311,CHEMBL98,Vorinostat,Lung
0.320293601972967,2.52506123434e-05,RNASEH2A,ENSG00000104889,,COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O,24771867,,Alisertib,Lung
0.420243741485425,2.35637866e-08,RNASEH2A,ENSG00000104889,KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,6914657,CHEMBL566757,Daporinad,Lung
0.400313860068827,4.08563490084e-05,RNASEH2A,ENSG00000104889,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
-0.324077564489846,0.0015262665530827,RNASEH2A,ENSG00000104889,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,9826528,CHEMBL507361,PD-0325901,Lung
-0.342838460371424,0.0046987634309243,RNASEH2A,ENSG00000104889,AHJRHEGDXFFMBM-UHFFFAOYSA-N,"CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O, CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O",5330286,CHEMBL189963,Palbociclib,Lung
0.25236473458962,2.35637872e-08,RNASEH2A,ENSG00000104889,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311,CHEMBL98,Vorinostat,Lung
-0.497939664474655,2.35637866e-08,CD37,ENSG00000104894,QQWUGDVOUVUTOY-UHFFFAOYSA-N,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,16038120,CHEMBL509032,Nvp-tae 684,Lymphoid
-0.431242474598442,2.35637866e-08,LYL1,ENSG00000104903,QQWUGDVOUVUTOY-UHFFFAOYSA-N,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,16038120,CHEMBL509032,Nvp-tae 684,Lymphoid
-0.259868103844352,0.0419291651983501,LYL1,ENSG00000104903,UGQMURPIMYALPH-PZJQAWQVSA-N,CC1=CC(=CC2=C1NC(=C3C(=CC=NC3=O)NCC(C4=CC(=CC=C4)Cl)O)N2)N5CCOCC5,10390396,,Unii-40E3azg1MX,Lymphoid
0.318685311762806,4.71275743e-08,PTOV1,ENSG00000104960,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,6918837,CHEMBL483254,Panobinostat,Lung
-0.322918756223645,0.0017123982536773,SGTA,ENSG00000104969,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,9826528,CHEMBL507361,PD-0325901,Lung
-0.426733832035058,2.35637866e-08,SGTA,ENSG00000104969,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,"CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O, CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O",11707110,CHEMBL2103875,Trametinib,Lung
-0.380959677763907,2.9056454062e-06,MED25,ENSG00000104973,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,9826528,CHEMBL507361,PD-0325901,Lung
0.285014432216845,0.010153431839806,MED25,ENSG00000104973,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,6918837,CHEMBL483254,Panobinostat,Lung
0.336154433656447,3.96273011781e-05,ASF1B,ENSG00000105011,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
-0.367126625304872,6.67221643282e-05,PPP6R1,ENSG00000105063,PKCDDUHJAFVJJB-UHFFFAOYSA-N,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,11640390,CHEMBL1996234,Linsitinib,Lymphoid
-0.429308825189273,2.35637866e-08,PPP6R1,ENSG00000105063,UGQMURPIMYALPH-PZJQAWQVSA-N,CC1=CC(=CC2=C1NC(=C3C(=CC=NC3=O)NCC(C4=CC(=CC=C4)Cl)O)N2)N5CCOCC5,10390396,,Unii-40E3azg1MX,Lymphoid
0.377459842696458,2.35637872e-08,SYDE1,ENSG00000105137,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,3062316,CHEMBL1421,Dasatinib,Lung
-0.341527876858786,2.35637866e-08,SYDE1,ENSG00000105137,FPOHNWQLNRZRFC-ZHACJKMWSA-N,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,6918837,CHEMBL483254,Panobinostat,Lung
0.404059890384894,2.35637866e-08,FSD1,ENSG00000105255,,COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O,24771867,,Alisertib,Lung
0.561291332748931,2.35637866e-08,FSD1,ENSG00000105255,KPBNHDGDUADAGP-VAWYXSNFSA-N,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,6914657,CHEMBL566757,Daporinad,Lung
0.427925142942569,5.8609338258e-06,FSD1,ENSG00000105255,JLYAXFNOILIKPP-KXQOOQHDSA-N,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",24978538,CHEMBL443684,Navitoclax,Lung
-0.360064132287662,2.35637866e-08,FSD1,ENSG00000105255,SUDAHWBOROXANE-SECBINFHSA-N,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,9826528,CHEMBL507361,PD-0325901,Lung
